"Fluxo";"Ano";"Pais";"UF_Produto";"Valor_US_FOB";"Quilograma_Liquido";"cnae_subclasse"
"Importação";2023;"Coreia do Sul";"Amazonas";84718;11408;"2451"
"Importação";2023;"Finlândia";"Amazonas";84072;1095;"2451"
"Importação";2023;"Alemanha";"Pará";81301;1044;"2451"
"Importação";2023;"Taiwan (Formosa)";"Rio de Janeiro";80506;154;"2451"
"Importação";2023;"Luxemburgo";"Minas Gerais";79604;1020;"2451"
"Importação";2023;"Canadá";"Minas Gerais";78898;783;"2451"
"Importação";2023;"Suécia";"Pernambuco";78365;135;"2451"
"Importação";2023;"Finlândia";"Rio de Janeiro";77295;275;"2451"
"Importação";2023;"México";"Minas Gerais";75799;1621;"2451"
"Importação";2023;"Bélgica";"Santa Catarina";74558;643;"2451"
"Importação";2023;"Noruega";"São Paulo";73456;1714;"2451"
"Importação";2023;"Dinamarca";"Rio de Janeiro";72554;478;"2451"
"Importação";2023;"Austrália";"Rio de Janeiro";72277;337;"2451"
"Importação";2023;"Índia";"Minas Gerais";71670;6320;"2451"
"Importação";2023;"Japão";"Amazonas";70423;671;"2451"
"Importação";2023;"Reino Unido";"Rio Grande do Sul";68757;1357;"2451"
"Importação";2023;"Alemanha";"Bahia";67301;870;"2451"
"Importação";2023;"Suécia";"Pará";65745;838;"2451"
"Importação";2023;"Sérvia";"Paraná";63048;1900;"2451"
"Importação";2023;"Turquia";"Santa Catarina";62984;5609;"2451"
"Importação";2023;"Hungria";"São Paulo";54965;1240;"2451"
"Importação";2023;"Polônia";"Rio Grande do Sul";54165;3283;"2451"
"Importação";2023;"Tcheca, República";"São Paulo";53657;1189;"2451"
"Importação";2023;"China";"Rio Grande do Norte";53627;28117;"2451"
"Importação";2023;"Argentina";"Roraima";53558;87;"2451"
"Importação";2023;"Japão";"Rio de Janeiro";53114;701;"2451"
"Importação";2023;"África do Sul";"São Paulo";51273;393;"2451"
"Importação";2023;"África do Sul";"Minas Gerais";51055;3382;"2451"
"Importação";2023;"Países Baixos (Holanda)";"Minas Gerais";49576;1223;"2451"
"Importação";2023;"Tailândia";"Rio de Janeiro";47713;309;"2451"
"Importação";2023;"Canadá";"Paraná";45912;947;"2451"
"Importação";2023;"Bélgica";"Paraná";44193;2585;"2451"
"Importação";2023;"França";"Distrito Federal";43341;14;"2451"
"Importação";2023;"Japão";"Rio Grande do Sul";39646;929;"2451"
"Importação";2023;"China";"Pará";39375;698;"2451"
"Importação";2023;"Dinamarca";"Rio Grande do Sul";37169;86;"2451"
"Importação";2023;"Estados Unidos";"Maranhão";36992;360;"2451"
"Importação";2023;"Arábia Saudita";"Rio de Janeiro";36429;522;"2451"
"Importação";2023;"Suécia";"Santa Catarina";36120;169;"2451"
"Importação";2023;"Argentina";"Amazonas";35031;68;"2451"
"Importação";2023;"Áustria";"Mato Grosso do Sul";34931;648;"2451"
"Importação";2023;"Espanha";"Minas Gerais";34010;1385;"2451"
"Importação";2023;"Turquia";"Paraná";33998;998;"2451"
"Importação";2023;"Itália";"Bahia";30820;1101;"2451"
"Importação";2023;"Canadá";"Maranhão";30765;26;"2451"
"Importação";2023;"Portugal";"Santa Catarina";30184;4273;"2451"
"Importação";2023;"China";"Paraíba";29754;5467;"2451"
"Importação";2023;"Hong Kong";"Mato Grosso";29753;4702;"2451"
"Importação";2023;"Taiwan (Formosa)";"Paraná";29524;6240;"2451"
"Importação";2023;"México";"Pará";28719;302;"2451"
"Importação";2023;"Canadá";"Bahia";28646;2481;"2451"
"Importação";2023;"Singapura";"Paraná";28575;97;"2451"
"Importação";2023;"Estados Unidos";"Pernambuco";28026;253;"2451"
"Importação";2023;"Taiwan (Formosa)";"Rio Grande do Sul";27969;2259;"2451"
"Importação";2023;"Bélgica";"Rio Grande do Sul";27669;250;"2451"
"Importação";2023;"África do Sul";"Santa Catarina";27190;1287;"2451"
"Importação";2023;"Dinamarca";"Mato Grosso do Sul";26967;500;"2451"
"Importação";2023;"Suíça";"Paraná";26742;605;"2451"
"Importação";2023;"Canadá";"Santa Catarina";25995;246;"2451"
"Importação";2023;"Alemanha";"Rio Grande do Norte";25969;1080;"2451"
"Importação";2023;"Reino Unido";"Minas Gerais";25711;443;"2451"
"Importação";2023;"Japão";"Pará";24850;185;"2451"
"Importação";2023;"Malásia";"Minas Gerais";24820;593;"2451"
"Importação";2023;"Dinamarca";"Paraná";24193;321;"2451"
"Importação";2023;"Itália";"Amazonas";24180;135;"2451"
"Importação";2023;"Estados Unidos";"Mato Grosso";23870;138;"2451"
"Importação";2023;"Austrália";"Minas Gerais";23015;193;"2451"
"Importação";2023;"Malásia";"Paraná";22993;42;"2451"
"Importação";2023;"Bélgica";"Mato Grosso do Sul";22741;799;"2451"
"Importação";2023;"Itália";"Ceará";21729;990;"2451"
"Importação";2023;"Taiwan (Formosa)";"Minas Gerais";21262;684;"2451"
"Importação";2023;"Itália";"Goiás";21251;223;"2451"
"Importação";2023;"Panamá";"São Paulo";20566;650;"2451"
"Importação";2023;"Finlândia";"Paraná";19966;523;"2451"
"Importação";2023;"Alemanha";"Goiás";19942;1060;"2451"
"Importação";2023;"Alemanha";"Paraíba";19619;815;"2451"
"Importação";2023;"Áustria";"Minas Gerais";18382;561;"2451"
"Importação";2023;"Colômbia";"Rio de Janeiro";17782;3663;"2451"
"Importação";2023;"Áustria";"Rio Grande do Sul";17492;201;"2451"
"Importação";2023;"Emirados Árabes Unidos";"Sergipe";17371;610;"2451"
"Importação";2023;"Coreia do Sul";"Espírito Santo";17357;1098;"2451"
"Importação";2023;"Dinamarca";"Santa Catarina";16788;577;"2451"
"Importação";2023;"Suíça";"Pará";16783;55;"2451"
"Importação";2023;"Índia";"Bahia";16417;2490;"2451"
"Importação";2023;"Índia";"Rio Grande do Norte";16404;1969;"2451"
"Importação";2023;"Trinidad e Tobago";"Rio de Janeiro";16142;364;"2451"
"Importação";2023;"Hong Kong";"Rio de Janeiro";15977;8925;"2451"
"Importação";2023;"México";"Bahia";15744;311;"2451"
"Importação";2023;"Japão";"Santa Catarina";15662;872;"2451"
"Importação";2023;"Suíça";"Rio de Janeiro";14997;71;"2451"
"Importação";2023;"Bélgica";"Rio de Janeiro";14979;228;"2451"
"Importação";2023;"África do Sul";"Bahia";14935;201;"2451"
"Importação";2023;"Singapura";"Bahia";13550;300;"2451"
"Importação";2023;"Turquia";"Rio Grande do Sul";13537;266;"2451"
"Importação";2023;"Turquia";"Ceará";13403;93;"2451"
"Importação";2023;"Japão";"Ceará";13250;47;"2451"
"Importação";2023;"Itália";"Pernambuco";12891;1265;"2451"
"Importação";2023;"Eslovênia";"São Paulo";12847;377;"2451"
"Importação";2023;"Suíça";"Espírito Santo";12801;160;"2451"
"Importação";2023;"Alemanha";"Pernambuco";12596;172;"2451"
"Importação";2023;"Índia";"Pará";12433;37;"2451"
"Importação";2023;"Malásia";"Santa Catarina";11808;806;"2451"
"Importação";2023;"Tailândia";"Santa Catarina";11673;73;"2451"
"Importação";2023;"Suécia";"Mato Grosso do Sul";11561;73;"2451"
"Importação";2023;"Itália";"Pará";11528;105;"2451"
"Importação";2023;"Tunísia";"São Paulo";11460;119;"2451"
"Importação";2023;"Austrália";"São Paulo";11445;128;"2451"
"Importação";2023;"Chile";"São Paulo";11157;149;"2451"
"Importação";2023;"Uruguai";"São Paulo";10934;367;"2451"
"Importação";2023;"Coreia do Sul";"Minas Gerais";10775;157;"2451"
"Importação";2023;"Reino Unido";"Ceará";10706;13;"2451"
"Importação";2023;"África do Sul";"Rio Grande do Sul";10317;110;"2451"
"Importação";2023;"França";"Maranhão";10260;59;"2451"
"Importação";2023;"Suíça";"Rio Grande do Sul";9767;9794;"2451"
"Importação";2023;"Noruega";"Santa Catarina";9593;48;"2451"
"Importação";2023;"Alemanha";"Mato Grosso do Sul";9575;3151;"2451"
"Importação";2023;"Dinamarca";"Bahia";9499;336;"2451"
"Importação";2023;"China";"Sergipe";9224;155;"2451"
"Importação";2023;"Hungria";"Minas Gerais";9167;181;"2451"
"Importação";2023;"Finlândia";"Santa Catarina";9002;66;"2451"
"Importação";2023;"Países Baixos (Holanda)";"Santa Catarina";8810;37;"2451"
"Importação";2023;"Polônia";"Ceará";8410;12;"2451"
"Importação";2023;"Dinamarca";"Rio Grande do Norte";8241;347;"2451"
"Importação";2023;"Romênia";"Santa Catarina";8209;290;"2451"
"Importação";2023;"Alemanha";"Amazonas";8093;29;"2451"
"Importação";2023;"Reino Unido";"Alagoas";8050;8;"2451"
"Importação";2023;"Sérvia";"São Paulo";7704;56;"2451"
"Importação";2023;"Panamá";"Rio de Janeiro";7699;8;"2451"
"Importação";2023;"China";"Tocantins";7561;1095;"2451"
"Importação";2023;"Eslováquia";"São Paulo";7490;357;"2451"
"Importação";2023;"Canadá";"Rio Grande do Norte";7490;280;"2451"
"Importação";2023;"Japão";"Paraná";7288;16;"2451"
"Importação";2023;"Itália";"Distrito Federal";7280;1;"2451"
"Importação";2023;"Reino Unido";"Pará";7195;35;"2451"
"Importação";2023;"Canadá";"Rio Grande do Sul";6946;135;"2451"
"Importação";2023;"Coreia do Sul";"Bahia";6935;10;"2451"
"Importação";2023;"Filipinas";"Minas Gerais";6928;76;"2451"
"Importação";2023;"Países Baixos (Holanda)";"Ceará";6927;65;"2451"
"Importação";2023;"Áustria";"Paraná";6884;102;"2451"
"Importação";2023;"México";"Santa Catarina";6798;601;"2451"
"Importação";2023;"Portugal";"São Paulo";6558;458;"2451"
"Importação";2023;"Luxemburgo";"São Paulo";6493;58;"2451"
"Importação";2023;"Dinamarca";"Ceará";6399;43;"2451"
"Importação";2023;"Finlândia";"Espírito Santo";6283;12;"2451"
"Importação";2023;"Tcheca, República";"Minas Gerais";5872;20;"2451"
"Importação";2023;"Eslováquia";"Santa Catarina";5721;70;"2451"
"Importação";2023;"Portugal";"Rio de Janeiro";5529;280;"2451"
"Importação";2023;"França";"Ceará";5501;552;"2451"
"Importação";2023;"Moldávia";"Rio de Janeiro";5484;1093;"2451"
"Importação";2023;"Japão";"Maranhão";5439;57;"2451"
"Importação";2023;"México";"Rio Grande do Sul";5428;372;"2451"
"Importação";2023;"Reino Unido";"Maranhão";5116;93;"2451"
"Importação";2023;"Chile";"Santa Catarina";5108;16;"2451"
"Importação";2023;"Hong Kong";"Minas Gerais";4849;322;"2451"
"Importação";2023;"Indonésia";"Minas Gerais";4841;211;"2451"
"Importação";2023;"Finlândia";"Mato Grosso do Sul";4816;35;"2451"
"Importação";2023;"Canadá";"Mato Grosso do Sul";4770;53;"2451"
"Importação";2023;"Coreia do Sul";"Pará";4718;23;"2451"
"Importação";2023;"Venezuela";"Bahia";4658;27;"2451"
"Importação";2023;"Hungria";"Mato Grosso do Sul";4630;45;"2451"
"Importação";2023;"Chile";"Minas Gerais";4600;25;"2451"
"Importação";2023;"Austrália";"Maranhão";4367;22;"2451"
"Importação";2023;"Tcheca, República";"Paraná";4209;162;"2451"
"Importação";2023;"Bélgica";"Minas Gerais";4124;19;"2451"
"Importação";2023;"Eslovênia";"Santa Catarina";4072;76;"2451"
"Importação";2023;"Reino Unido";"Goiás";4033;94;"2451"
"Importação";2023;"Japão";"Espírito Santo";4029;163;"2451"
"Importação";2023;"Hungria";"Rio Grande do Sul";3953;1726;"2451"
"Importação";2023;"Paraguai";"Paraná";3785;3010;"2451"
"Importação";2023;"Romênia";"Rio de Janeiro";3702;28;"2451"
"Importação";2023;"Polônia";"Espírito Santo";3638;137;"2451"
"Importação";2023;"México";"Espírito Santo";3482;99;"2451"
"Importação";2023;"Taiwan (Formosa)";"Espírito Santo";3468;82;"2451"
"Importação";2023;"Dinamarca";"Minas Gerais";3468;7;"2451"
"Importação";2023;"Estados Unidos";"Mato Grosso do Sul";3446;8;"2451"
"Importação";2023;"Reino Unido";"Amazonas";3440;57;"2451"
"Importação";2023;"China";"Maranhão";3336;231;"2451"
"Importação";2023;"Canadá";"Pará";3211;43;"2451"
"Importação";2023;"Espanha";"Pernambuco";3164;339;"2451"
"Importação";2023;"Estados Unidos";"Sergipe";3117;9;"2451"
"Importação";2023;"Alemanha";"Maranhão";2973;22;"2451"
"Importação";2023;"Polônia";"Bahia";2966;866;"2451"
"Importação";2023;"Suécia";"Espírito Santo";2945;8;"2451"
"Importação";2023;"Eslováquia";"Paraná";2892;80;"2451"
"Importação";2023;"Finlândia";"Bahia";2887;33;"2451"
"Importação";2023;"Estados Unidos";"Alagoas";2793;59;"2451"
"Importação";2023;"Noruega";"Rondônia";2760;15;"2451"
"Importação";2023;"Coreia do Sul";"Maranhão";2669;2;"2451"
"Importação";2023;"Nova Zelândia";"Rio de Janeiro";2602;1;"2451"
"Importação";2023;"Colômbia";"Bahia";2577;21;"2451"
"Importação";2023;"Hungria";"Santa Catarina";2559;59;"2451"
"Importação";2023;"Bélgica";"Pernambuco";2549;3;"2451"
"Importação";2023;"Suécia";"Goiás";2432;1;"2451"
"Importação";2023;"Suíça";"Minas Gerais";2407;24;"2451"
"Importação";2023;"Itália";"Maranhão";2356;3;"2451"
"Importação";2023;"Suécia";"Ceará";2329;5;"2451"
"Importação";2023;"Países Baixos (Holanda)";"Espírito Santo";2268;19;"2451"
"Importação";2023;"Países Baixos (Holanda)";"Maranhão";2226;63;"2451"
"Importação";2023;"Barein";"Rio de Janeiro";2181;6;"2451"
"Importação";2023;"Romênia";"Paraná";2077;138;"2451"
"Importação";2023;"Alemanha";"Rondônia";2056;4;"2451"
"Importação";2023;"Eslováquia";"Rio Grande do Sul";2038;11;"2451"
"Importação";2023;"Finlândia";"Pará";2038;3;"2451"
"Importação";2023;"Finlândia";"Rio Grande do Sul";1954;47;"2451"
"Importação";2023;"Coreia do Sul";"Goiás";1936;233;"2451"
"Importação";2023;"Território Britânico do Oceano Índico";"Rio Grande do Sul";1908;243;"2451"
"Importação";2023;"Tcheca, República";"Rio Grande do Sul";1852;77;"2451"
"Importação";2023;"Filipinas";"São Paulo";1804;147;"2451"
"Importação";2023;"Reino Unido";"Sergipe";1764;4;"2451"
"Importação";2023;"Tcheca, República";"Pará";1758;2;"2451"
"Importação";2023;"Letônia";"Rio de Janeiro";1687;8;"2451"
"Importação";2023;"Polônia";"Pará";1636;12;"2451"
"Importação";2023;"Suíça";"Goiás";1610;0;"2451"
"Importação";2023;"Rússia";"Paraná";1601;43;"2451"
"Importação";2023;"Croácia";"São Paulo";1584;11;"2451"
"Importação";2023;"Tailândia";"Minas Gerais";1546;29;"2451"
"Importação";2023;"Estônia";"Minas Gerais";1502;6;"2451"
"Importação";2023;"Suíça";"Pernambuco";1430;8;"2451"
"Importação";2023;"Peru";"Minas Gerais";1423;10;"2451"
"Importação";2023;"Japão";"Bahia";1390;0;"2451"
"Importação";2023;"Índia";"Pernambuco";1372;31;"2451"
"Importação";2023;"Áustria";"Amazonas";1336;24;"2451"
"Importação";2023;"Reino Unido";"Piauí";1302;3;"2451"
"Importação";2023;"Curaçao";"São Paulo";1280;5;"2451"
"Importação";2023;"Andorra";"Santa Catarina";1276;18;"2451"
"Importação";2023;"Uruguai";"Minas Gerais";1276;3;"2451"
"Importação";2023;"Países Baixos (Holanda)";"Pernambuco";1240;74;"2451"
"Importação";2023;"Peru";"Goiás";1230;20;"2451"
"Importação";2023;"Estados Unidos";"Roraima";1200;3;"2451"
"Importação";2023;"Países Baixos (Holanda)";"Bahia";1186;13;"2451"
"Importação";2023;"Finlândia";"Maranhão";1181;22;"2451"
"Importação";2023;"Espanha";"Rio Grande do Norte";1170;25;"2451"
"Importação";2023;"México";"Paraná";1115;10;"2451"
"Importação";2023;"Eslováquia";"Minas Gerais";1105;27;"2451"
"Importação";2023;"Alemanha";"Sergipe";1080;0;"2451"
"Importação";2023;"Japão";"Pernambuco";1072;7;"2451"
"Importação";2023;"Portugal";"Espírito Santo";1048;18;"2451"
"Importação";2023;"Irlanda";"Minas Gerais";1040;20;"2451"
"Importação";2023;"Filipinas";"Rio de Janeiro";1019;6;"2451"
"Importação";2023;"Turquia";"Rio de Janeiro";987;7;"2451"
"Importação";2023;"Áustria";"Bahia";933;2;"2451"
"Importação";2023;"Nova Zelândia";"Minas Gerais";928;0;"2451"
"Importação";2023;"Países Baixos (Holanda)";"Rondônia";912;0;"2451"
"Importação";2023;"Vietnã";"Minas Gerais";911;3;"2451"
"Importação";2023;"Suíça";"Amazonas";891;9;"2451"
"Importação";2023;"Bélgica";"Pará";890;2;"2451"
"Importação";2023;"Taiwan (Formosa)";"Pará";888;32;"2451"
"Importação";2023;"França";"Pernambuco";885;21;"2451"
"Importação";2023;"Argentina";"Santa Catarina";876;8;"2451"
"Importação";2023;"Canadá";"Goiás";861;0;"2451"
"Importação";2023;"Argentina";"Rio Grande do Sul";843;66;"2451"
"Importação";2023;"França";"Amazonas";828;0;"2451"
"Importação";2023;"Filipinas";"Rio Grande do Sul";825;37;"2451"
"Importação";2023;"Itália";"Rio Grande do Norte";805;6;"2451"
"Importação";2023;"Áustria";"Goiás";787;11;"2451"
"Importação";2023;"Eslovênia";"Paraná";761;341;"2451"
"Importação";2023;"França";"Goiás";724;1;"2451"
"Importação";2023;"Estados Unidos";"Rondônia";723;8;"2451"
"Importação";2023;"Suécia";"Bahia";713;14;"2451"
"Importação";2023;"Polônia";"Goiás";708;13;"2451"
"Importação";2023;"Hungria";"Paraná";678;22;"2451"
"Importação";2023;"Dinamarca";"Pernambuco";675;1;"2451"
"Importação";2023;"Dinamarca";"Pará";654;3;"2451"
"Importação";2023;"Turquia";"Bahia";639;18;"2451"
"Importação";2023;"Dinamarca";"Espírito Santo";631;0;"2451"
"Importação";2023;"Áustria";"Espírito Santo";626;3;"2451"
"Importação";2023;"Alemanha";"Alagoas";626;2;"2451"
"Importação";2023;"Itália";"Piauí";604;2;"2451"
"Importação";2023;"Tcheca, República";"Ceará";545;0;"2451"
"Importação";2023;"Paraguai";"Bahia";516;436;"2451"
"Importação";2023;"Bermudas";"Rio de Janeiro";512;28;"2451"
"Importação";2023;"Índia";"Amazonas";485;6;"2451"
"Importação";2023;"Estados Unidos";"Rio Grande do Norte";476;80;"2451"
"Importação";2023;"Argentina";"Mato Grosso";454;5;"2451"
"Importação";2023;"Croácia";"Espírito Santo";448;6;"2451"
"Importação";2023;"Croácia";"Rio de Janeiro";446;1;"2451"
"Importação";2023;"Marrocos";"Rio de Janeiro";428;7;"2451"
"Importação";2023;"Dinamarca";"Amazonas";425;0;"2451"
"Importação";2023;"Reino Unido";"Rio Grande do Norte";423;10;"2451"
"Importação";2023;"Portugal";"Pará";422;1;"2451"
"Importação";2023;"Suíça";"Bahia";391;1;"2451"
"Importação";2023;"Turquia";"Minas Gerais";371;10;"2451"
"Importação";2023;"Coreia do Sul";"Pernambuco";368;1;"2451"
"Importação";2023;"Bulgária";"Rio de Janeiro";365;3;"2451"
"Importação";2023;"Noruega";"Espírito Santo";344;1;"2451"
"Importação";2023;"França";"Pará";295;3;"2451"
"Importação";2023;"Países Baixos (Holanda)";"Goiás";282;0;"2451"
"Importação";2023;"Bósnia-Herzegovina";"Ceará";259;1;"2451"
"Importação";2023;"Bulgária";"São Paulo";243;4;"2451"
"Importação";2023;"Noruega";"Rio Grande do Sul";242;623;"2451"
"Importação";2023;"Liechtenstein";"São Paulo";242;0;"2451"
"Importação";2023;"Islândia";"São Paulo";240;0;"2451"
"Importação";2023;"França";"Espírito Santo";236;1;"2451"
"Importação";2023;"Estônia";"Santa Catarina";233;2;"2451"
"Importação";2023;"Países Baixos (Holanda)";"Pará";228;4;"2451"
"Importação";2023;"Japão";"Rondônia";224;4;"2451"
"Importação";2023;"Finlândia";"Pernambuco";207;9;"2451"
"Importação";2023;"Grécia";"São Paulo";194;2;"2451"
"Importação";2023;"Taiwan (Formosa)";"Ceará";192;1;"2451"
"Importação";2023;"Grécia";"Paraná";184;1;"2451"
"Importação";2023;"Hong Kong";"Amazonas";180;0;"2451"
"Importação";2023;"Espanha";"Piauí";176;2;"2451"
"Importação";2023;"Canadá";"Sergipe";175;2;"2451"
"Importação";2023;"Israel";"Minas Gerais";173;15;"2451"
"Importação";2023;"Portugal";"Minas Gerais";160;0;"2451"
"Importação";2023;"Hungria";"Pará";155;1;"2451"
"Importação";2023;"Uganda";"Minas Gerais";155;0;"2451"
"Importação";2023;"Singapura";"Sergipe";147;0;"2451"
"Importação";2023;"Norfolk, Ilha";"São Paulo";142;3;"2451"
"Importação";2023;"Islândia";"Minas Gerais";125;0;"2451"
"Importação";2023;"Croácia";"Santa Catarina";124;4;"2451"
"Importação";2023;"Taiwan (Formosa)";"Amazonas";119;0;"2451"
"Importação";2023;"Tcheca, República";"Bahia";104;0;"2451"
"Importação";2023;"Emirados Árabes Unidos";"Pará";101;2;"2451"
"Importação";2023;"San Marino";"São Paulo";96;0;"2451"
